index_code,名称,trade_year,trade_week,trade_date,total_mv,total_earnings,total_earnings_ttm,total_book_value,pe,pb,pe_ttm,ts_code,close,open,high,low,vol,amount
000688.SH,科创50,2022,48,20221202,255355640.48,5384307.734770483,6978891.0861174315,59471527.32604552,47.42590005229057,4.2937461330031645,36.58971566241508,000688.SH,1008.14,983.59,1021.4,980.76,6200327500.0,272701361367.0
000688.SH,科创50,2022,49,20221209,254746180.56,5384307.272296066,6978895.601447575,59846393.039086856,47.31271223519286,4.2566672379673784,36.5023629966839,000688.SH,1001.69,1011.28,1014.33,992.63,6940185700.0,296566816915.0
000688.SH,科创50,2022,50,20221216,249812784.77,5384309.289965997,6978876.842092977,59846441.51879658,46.39644034482603,4.174229552003335,35.79555713940364,000688.SH,978.36,1000.29,1011.76,973.7,5704692900.0,247459041333.0
000688.SH,科创50,2022,51,20221223,234641117.08,5384312.425236669,6978876.734909982,59847138.43570194,43.578659362376484,3.9206739572367653,33.621616485396565,000688.SH,920.35,973.6,980.47,915.35,4230426900.0,169868049155.0
000688.SH,科创50,2022,52,20221230,244022080.6,5384308.808677052,6978876.001989301,59848223.30880889,45.3209667704697,4.07734878512397,34.965814055220704,000688.SH,959.9,920.74,971.04,920.56,4377432200.0,183655870373.0
000688.SH,科创50,2023,1,20230106,279581994.62,5399745.949538868,7134530.010591596,62532816.23542484,51.77687936297743,4.470964390399817,39.18716358399858,000688.SH,991.1,960.51,1003.04,956.7,4310681300.0,188717707379.0
000688.SH,科创50,2023,2,20230113,275269618.41,5399745.703807775,7134528.682000634,62532609.38292853,50.97825592340141,4.402017141557968,38.58273344733546,000688.SH,974.31,994.74,1000.07,967.11,4815218000.0,219592967778.0
000688.SH,科创50,2023,3,20230120,289233514.07,5399745.287683695,7134529.024476575,62532359.79401965,53.564288435921995,4.6253414235881944,40.53995899066647,000688.SH,1029.13,972.7,1034.59,971.9,5351760100.0,243384565031.0
000688.SH,科创50,2023,5,20230203,291135904.81,5399747.225834328,7134517.314213904,62489414.054688305,53.91658028307351,4.658963589500282,40.806671564168454,000688.SH,1033.87,1046.44,1051.67,1010.4,6851355600.0,304449691780.0
000688.SH,科创50,2023,6,20230210,289070768.0,5399745.380899277,7134522.521756207,62987334.45864171,53.53414792900068,4.589347532872781,40.51718487375991,000688.SH,1024.54,1031.92,1038.6,1004.67,7010354100.0,303103797460.0
000688.SH,科创50,2023,7,20230217,278741898.63,5399745.331096853,7067406.514243042,63051797.89644033,51.62130462426438,4.42083981630184,39.44047905950331,000688.SH,986.33,1020.55,1032.59,986.33,7456023600.0,319826530666.0
000688.SH,科创50,2023,8,20230224,279882011.39,5399744.825852966,7107058.900656678,63328557.75186538,51.83245142436683,4.419522902868507,39.380848717060644,000688.SH,990.63,985.11,1003.18,979.83,5889277600.0,247500089284.0
000688.SH,科创50,2023,9,20230303,281178475.85,5439970.840417494,7510790.678089265,64781126.40646363,51.68749688158637,4.340438202413613,37.436601271589616,000688.SH,998.9,988.11,1002.48,980.1,7577629900.0,283380291613.0
000688.SH,科创50,2023,10,20230310,279639770.94,5439971.956107599,7510793.004439175,64775211.65142827,51.40463465552265,4.317080003455829,37.23172383724619,000688.SH,993.55,999.72,1011.03,987.5,7759611800.0,298238036311.0
000688.SH,科创50,2023,11,20230317,285948613.18,6795384.096911865,7510831.804798323,64645173.756366484,42.079830823683416,4.423355937717451,38.07149735363807,000688.SH,1015.76,992.94,1027.17,989.33,8728017300.0,349391554924.0
000688.SH,科创50,2023,12,20230324,295855835.99,6871558.562640107,7510810.841989133,64679115.73222059,43.05512836615189,4.574209660114699,39.39066529754952,000688.SH,1060.99,1016.23,1064.12,1012.45,9334316000.0,416854295601.0
000688.SH,科创50,2023,13,20230331,301061875.17,6934527.824357106,7510955.1256958125,64554719.78752312,43.414906219359096,4.663669459970114,40.08303473149957,000688.SH,1081.54,1057.17,1083.16,1035.68,8875311700.0,421023624430.0
000688.SH,科创50,2023,14,20230407,333959585.94,7142125.987216384,7708317.146784876,65405356.01018783,46.759128379666045,5.1059975254623025,43.3245778009139,000688.SH,1161.02,1093.08,1165.34,1090.75,9821509900.0,496433377998.0
000688.SH,科创50,2023,15,20230414,328488780.83,7255378.710462964,7707587.750495909,65481964.798531055,45.275208082010536,5.016477160400797,42.61888303624761,000688.SH,1136.21,1164.98,1171.3,1095.96,11393398700.0,570691044000.0
000688.SH,科创50,2023,16,20230421,325503108.82,7298168.169500479,7706511.9482982475,66104958.88249093,44.60065885851997,4.9240346612818975,42.237410517721656,000688.SH,1116.83,1134.05,1167.54,1114.83,11745828800.0,555658878726.0
000688.SH,科创50,2023,17,20230428,318196822.05,7599198.287527058,7565500.526223913,66466737.15195015,41.872419959388644,4.787309196817765,42.05892537407808,000688.SH,1087.87,1116.67,1118.77,1059.95,10803636600.0,488657015518.0
000688.SH,科创50,2023,18,20230505,307603261.85,7702371.891334201,7677225.9632533165,66809815.45056973,39.936173712422125,4.6041627233289555,40.0669803549262,000688.SH,1049.09,1077.85,1082.84,1047.09,3972154600.0,163522059154.0
000688.SH,科创50,2023,19,20230512,294006439.77,7702341.081855945,7552026.977947581,66846413.39967912,38.171049119413524,4.398238062708257,38.93079839737309,000688.SH,1014.11,1050.1,1063.89,1014.02,9343531100.0,342017472723.0
000688.SH,科创50,2023,20,20230519,302257379.84,7702340.909313667,7552013.989352032,66774339.5326621,39.24227496533041,4.526549898590211,40.02341365709439,000688.SH,1040.16,1013.53,1048.9,1006.3,9073707300.0,339971407260.0
000688.SH,科创50,2023,21,20230526,302440291.11,7702343.291769528,7552043.211973986,66765274.12938646,39.26601031054768,4.529904131358642,40.047478890278605,000688.SH,1038.66,1040.83,1048.47,1006.71,8132543000.0,318591551700.0
000688.SH,科创50,2023,22,20230602,303431453.04,7675696.247984711,7534340.0648584,66252711.8269644,39.531456591923806,4.57990993383769,40.27312948817671,000688.SH,1053.29,1041.27,1067.23,1022.15,9346142500.0,379313865816.0
000688.SH,科创50,2023,23,20230609,298997346.92,7675685.529838054,7534343.1474225735,66103376.735537335,38.95382969478016,4.523178114125876,39.684593742227435,000688.SH,1032.55,1063.15,1068.3,1001.75,9411887400.0,372415924074.0
000688.SH,科创50,2023,24,20230616,306483973.97,7702353.155288379,7552040.246147636,66395340.21754019,39.79095320493977,4.61604644190126,40.58293705814667,000688.SH,1052.88,1030.26,1055.08,1021.27,10050522200.0,403713698554.0
000688.SH,科创50,2023,25,20230621,293514693.58,7647015.991919381,7508414.323631755,65247742.994771615,38.38290568375398,4.498465082593274,39.09143541216163,000688.SH,1020.22,1053.34,1059.98,1020.14,6852130900.0,282227481242.0
